0x9815bd8, BPRas, NoPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BPHybrid, MissPrediction 
0xab43528, BPRas, NoPrediction 
0xab43528, BTB, CorrectPrediction 
0xab41a00, BPRas, NoPrediction 
0xab41a00, BPHybrid, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BPHybrid, MissPrediction 
0xab43528, BPRas, NoPrediction 
0xab43528, BTB, CorrectPrediction 
0xab41a00, BPRas, NoPrediction 
0xab41a00, BPHybrid, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, MissPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, CorrectPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, CorrectPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, CorrectPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, CorrectPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, CorrectPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BPHybrid, CorrectPrediction 
0xab43330, BPRas, NoPrediction 
0xab43330, BTB, CorrectPrediction 
0xaa77ca0, BPRas, NoPrediction 
0xaa77ca0, BPHybrid, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
0xab43210, BPRas, NoPrediction 
0xab43210, BTB, CorrectPrediction 
